Giocatore;Ruolo;Squadra_giocatore;Cartellini Gialli_per90;Cartellini Rossi_per90;Falli_per90;Fallo Subito_per90;Intercettazioni_per90;Tackle Vinti_per90;Recupero Palla_per90;Aerei Vinti_per90;Aerei Persi_per90;Minuti Giocati
Martín Payero;Cen;Udinese;0.3252032520325203;0.0;2.195121951219512;2.357723577235772;0.8130081300813008;0.975609756097561;4.715447154471544;1.3821138211382114;1.4634146341463414;12.3
Mateo Pellegrino;Att.Cen;Parma;0.5263157894736842;0.0;3.68421052631579;2.6315789473684212;0.0;0.0;0.5263157894736842;3.68421052631579;5.7894736842105265;1.9
Mateo Retegui;Att;Atalanta;0.10471204188481674;0.0;0.9947643979057591;1.3089005235602094;0.10471204188481674;0.36649214659685864;2.513089005235602;1.8848167539267013;2.6178010471204187;19.1
Mateusz Kowalski;Cen;Parma;0.0;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;5.0;0.6
Mateusz Wieteska;Dif;Cagliari;0.5;0.0;2.0;0.0;3.5;0.0;5.5;1.0;3.5;2.0
Mathias Løvik;Dif.Att;Parma;0.0;0.0;2.2222222222222223;0.0;2.2222222222222223;0.0;2.2222222222222223;2.2222222222222223;2.2222222222222223;0.9
Mathis Lambourde;Att.Cen;Hellas Verona;1.6666666666666667;0.0;5.0;0.0;0.0;1.6666666666666667;3.3333333333333335;1.6666666666666667;5.0;0.6
Mathías Olivera;Dif;Napoli;0.16042780748663102;0.0;1.2299465240641712;0.8556149732620321;1.2299465240641712;1.6042780748663101;3.3689839572192515;1.2834224598930482;1.0695187165775402;18.7
Matias Moreno;Dif;Fiorentina;0.0;0.0;2.5;0.0;0.625;5.0;3.125;1.875;2.5;1.6
Mats Hummels;Dif;Roma;0.10309278350515465;0.0;0.9278350515463918;0.30927835051546393;2.3711340206185567;1.2371134020618557;4.020618556701031;2.2680412371134024;1.3402061855670104;9.7
Matteo Cancellieri;Att.Cen;Parma;0.12658227848101264;0.06329113924050632;1.5822784810126582;2.5949367088607596;0.8227848101265822;1.0126582278481011;3.481012658227848;1.8354430379746836;1.7721518987341771;15.8
Matteo Darmian;Dif;Inter;0.14492753623188406;0.0;1.5217391304347825;1.0869565217391304;0.21739130434782608;0.9420289855072463;1.8115942028985506;0.9420289855072463;0.8695652173913043;13.8
Matteo Gabbia;Dif;Milan;0.17647058823529413;0.0;0.8823529411764706;0.29411764705882354;0.6470588235294118;0.4117647058823529;2.6470588235294117;2.176470588235294;1.5294117647058822;17.0
Matteo Pessina;Cen;Monza;0.21052631578947367;0.0;0.5263157894736842;1.368421052631579;1.263157894736842;0.42105263157894735;6.105263157894737;1.0526315789473684;0.8421052631578947;9.5
Matteo Politano;Att.Cen;Napoli;0.08368200836820085;0.0;0.4184100418410042;1.087866108786611;0.4184100418410042;0.502092050209205;3.179916317991632;0.2510460251046025;0.502092050209205;23.9
Matteo Prati;Cen;Cagliari;0.2222222222222222;0.0;1.5555555555555556;1.1111111111111112;1.1111111111111112;0.8888888888888888;3.7777777777777777;0.0;0.8888888888888888;4.5
Matteo Ruggeri;Dif;Atalanta;0.11764705882352941;0.0;0.6470588235294118;0.29411764705882354;0.8823529411764706;1.2352941176470589;6.529411764705882;1.2352941176470589;0.6470588235294118;17.0
Matthias Braunöder;Cen;Como;1.0;0.3333333333333333;3.3333333333333335;1.6666666666666667;0.6666666666666666;1.3333333333333333;2.6666666666666665;0.3333333333333333;1.3333333333333333;3.0
Mattia Bani;Dif;Genoa;0.2027027027027027;0.0;0.33783783783783783;0.5405405405405405;1.2837837837837838;0.6081081081081081;3.378378378378378;1.4189189189189189;1.4189189189189189;14.8
Mattia De Sciglio;Dif;Empoli;0.0;0.0;0.9411764705882353;0.5882352941176471;0.9411764705882353;1.5294117647058822;3.176470588235294;0.7058823529411765;0.23529411764705882;8.5
Mattia Felici;Cen.Att;Cagliari;0.10309278350515465;0.0;1.8556701030927836;1.752577319587629;0.7216494845360826;1.2371134020618557;4.845360824742269;0.7216494845360826;1.0309278350515465;9.7
Mattia Liberali;Cen;Milan;0.0;0.0;1.4285714285714286;0.0;0.0;1.4285714285714286;5.714285714285714;1.4285714285714286;0.0;0.7
Mattia Perin;Por;Juventus;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.2;0.0;5.0
Mattia Valoti;Cen;Monza;2.5;0.0;5.0;5.0;0.0;7.5;7.5;0.0;2.5;0.4
Mattia Viti;Dif;Empoli;0.04807692307692307;0.0;0.8653846153846153;0.9615384615384615;1.8269230769230769;1.7307692307692306;3.798076923076923;1.7788461538461537;1.5384615384615383;20.8
Mattia Zaccagni;Att;Lazio;0.3347280334728034;0.0;1.1715481171548119;3.389121338912134;0.9205020920502093;1.00418410041841;2.8451882845188288;0.6694560669456068;0.5857740585774059;23.9
Mattéo Guendouzi;Cen;Lazio;0.1706484641638225;0.0;0.7849829351535836;0.9215017064846416;0.9215017064846416;0.5119453924914675;4.607508532423208;0.44368600682593856;0.5119453924914675;29.3
Matìas Soulé;Cen.Att;Roma;0.1652892561983471;0.0;0.8264462809917356;2.231404958677686;0.4132231404958678;0.6611570247933884;5.785123966942149;0.7438016528925621;0.9090909090909092;12.1
Matías Vecino;Cen;Lazio;0.6756756756756757;0.0;2.2972972972972974;0.27027027027027023;0.6756756756756757;0.8108108108108107;3.108108108108108;2.8378378378378377;1.7567567567567566;7.4
Maxence Caqueret;Cen;Como;0.29411764705882354;0.0;1.0294117647058825;0.4411764705882353;0.29411764705882354;1.6176470588235294;4.852941176470589;0.29411764705882354;0.7352941176470589;6.8
Maxwel Cornet;Att.Cen;Genoa;0.0;0.0;0.0;0.3846153846153846;0.7692307692307692;0.3846153846153846;5.0;0.3846153846153846;3.0769230769230766;2.6
Medon Berisha;Cen;Lecce;0.6896551724137931;0.0;2.0689655172413794;1.3793103448275863;1.206896551724138;0.8620689655172414;4.137931034482759;0.8620689655172414;0.6896551724137931;5.8
Mehdi Taremi;Att;Inter;0.15873015873015872;0.0;1.1111111111111112;1.2698412698412698;0.0;0.15873015873015872;3.492063492063492;2.2222222222222223;2.380952380952381;6.3
Michael Folorunsho;Att.Cen;Fiorentina;0.7142857142857143;0.0;1.9642857142857144;3.5714285714285716;0.5357142857142857;1.7857142857142858;3.5714285714285716;2.5;1.9642857142857144;5.6
Michael Kayode;Dif.Att;Fiorentina;0.0;0.0;0.7142857142857143;1.4285714285714286;1.4285714285714286;0.7142857142857143;4.285714285714286;1.4285714285714286;0.0;1.4
Michael Svoboda;Dif;Venezia;0.0684931506849315;0.0;0.4794520547945206;0.7534246575342466;1.5068493150684932;0.9589041095890412;4.863013698630137;2.397260273972603;1.9178082191780823;14.6
Michel Aebischer;Cen;Bologna;0.0;0.0;1.9148936170212765;2.127659574468085;1.0638297872340425;1.4893617021276595;4.468085106382978;0.851063829787234;1.276595744680851;4.7
Michel Ndary Adopo;Cen;Cagliari;0.20725388601036268;0.05181347150259067;1.1917098445595855;0.6217616580310881;0.8808290155440415;1.2435233160621761;4.766839378238342;0.9844559585492227;0.7772020725388601;19.3
Michele Di Gregorio;Por;Juventus;0.0;0.0;0.0;0.16;0.0;0.0;1.0;0.2;0.04;25.0
Mikael Ellertsson;Dif.Cen;Venezia;0.044444444444444446;0.0;0.8;1.4222222222222223;0.5777777777777777;1.0222222222222221;2.888888888888889;0.4888888888888889;0.6222222222222222;22.5
Mike Maignan;Por;Milan;0.034482758620689655;0.0;0.034482758620689655;0.1724137931034483;0.0;0.0;1.8620689655172413;0.13793103448275862;0.0;29.0
Milan Badelj;Cen;Genoa;0.1342281879194631;0.0;1.1409395973154361;1.1409395973154361;1.2080536912751678;0.8053691275167785;4.496644295302013;0.6711409395973155;0.33557046979865773;14.9
Milan Đurić;Att;Monza;0.2127659574468085;0.0;1.2056737588652482;1.2765957446808511;0.14184397163120568;0.07092198581560284;0.9219858156028369;9.361702127659575;3.546099290780142;14.1
Mile Svilar;Por;Roma;0.03333333333333333;0.0;0.0;0.16666666666666666;0.0;0.0;1.4666666666666666;0.13333333333333333;0.0;30.0
Mirko Marić;Att;Venezia;0.0;0.0;0.5714285714285714;1.1428571428571428;0.2857142857142857;0.5714285714285714;3.142857142857143;2.2857142857142856;6.0;3.5
Mitchel Bakker;Cen;Atalanta;0.0;0.0;5.0;0.0;0.0;0.0;10.0;5.0;5.0;0.2
Mohamed Haj;Cen;Parma;0.8;0.0;1.2;2.2;0.8;0.2;3.0;1.2;1.2;5.0
Mohamed Kaba;Cen;Lecce;0.35714285714285715;0.0;1.7857142857142858;2.857142857142857;0.7142857142857143;2.5;4.642857142857143;2.142857142857143;2.142857142857143;2.8
Moise Kean;Att;Fiorentina;0.2;0.0;1.32;1.8;0.12;0.2;1.84;1.68;1.6;25.0
Morten Frendrup;Cen;Genoa;0.14035087719298245;0.0;1.4736842105263157;0.8421052631578947;1.368421052631579;2.0;5.473684210526316;0.9122807017543859;1.1228070175438596;28.5
Morten Thorsby;Cen;Genoa;0.23255813953488372;0.0;2.7325581395348837;0.6976744186046512;0.23255813953488372;1.627906976744186;2.441860465116279;5.116279069767442;4.883720930232558;17.2
Máximo Perrone;Cen;Como;0.27027027027027023;0.0;1.2837837837837838;0.7432432432432432;0.9459459459459459;1.2837837837837838;4.797297297297297;0.5405405405405405;0.6081081081081081;14.8
Mërgim Vojvoda;Dif;Torino;0.3252032520325203;0.0;1.056910569105691;0.3252032520325203;0.5691056910569106;0.8130081300813008;4.308943089430894;0.6504065040650406;0.8130081300813008;12.3
Nadir Zortea;Dif.Att;Cagliari;0.08695652173913043;0.0;1.0869565217391304;0.782608695652174;0.5652173913043478;0.391304347826087;2.9565217391304346;0.6956521739130435;0.8260869565217391;23.0
Nahuel Estévez;Cen;Parma;0.29411764705882354;0.0;1.1764705882352942;1.3235294117647058;0.4411764705882353;0.5882352941176471;3.9705882352941178;1.7647058823529411;0.14705882352941177;6.8
Nehuén Pérez;Dif;Udinese;0.0;0.0;1.5;1.0;0.5;0.5;3.0;1.5;0.5;2.0
Niccolò Pisilli;Cen;Roma;0.48387096774193544;0.0;1.129032258064516;0.9677419354838709;0.7258064516129032;0.7258064516129032;4.193548387096774;0.16129032258064516;0.9677419354838709;12.4
Nicholas Pierini;Cen;Venezia;0.0;0.0;1.1111111111111112;2.2222222222222223;0.0;0.0;2.2222222222222223;1.1111111111111112;3.333333333333333;0.9
Nicola Leali;Por;Genoa;0.043478260869565216;0.0;0.043478260869565216;0.21739130434782608;0.0;0.0;0.9565217391304348;0.21739130434782608;0.0;23.0
Nicola Sansone;Cen.Att;Lecce;1.4285714285714286;0.0;0.0;1.4285714285714286;0.0;0.0;1.4285714285714286;0.0;1.4285714285714286;0.7
Nicola Zalewski;Dif.Att;Roma;0.0;0.0;0.3389830508474576;2.2033898305084745;0.6779661016949152;1.0169491525423728;3.8983050847457625;0.847457627118644;1.3559322033898304;5.9
Nicolas Haas;Cen;Empoli;0.3125;0.0;3.4375;0.9375;1.25;2.5;5.9375;0.9375;1.5625;3.2
Nicolas Viola;Cen.Att;Cagliari;0.17391304347826086;0.0;1.391304347826087;2.260869565217391;0.17391304347826086;0.6086956521739131;3.9130434782608696;1.6521739130434783;1.7391304347826086;11.5
Nicolás González;Att;Juventus;0.0;0.0;1.5503875968992247;2.1705426356589146;0.5426356589147286;0.8527131782945736;3.488372093023256;3.565891472868217;2.4806201550387597;12.9
Nicolás Paz;Cen.Att;Como;0.21739130434782608;0.0;1.4782608695652173;1.173913043478261;0.782608695652174;1.0869565217391304;4.217391304347826;1.1304347826086956;0.782608695652174;23.0
Nicolás Valentini;Dif;Hellas Verona;0.4;0.2;2.2;0.0;1.2;2.6;3.6;3.2;0.4;5.0
Nicolò Barella;Cen;Inter;0.1724137931034483;0.0;0.9051724137931034;1.206896551724138;0.4310344827586207;1.120689655172414;6.077586206896552;0.9051724137931034;0.9913793103448276;23.2
Nicolò Cambiaghi;Att;Bologna;0.0;0.0;1.4705882352941178;4.11764705882353;0.5882352941176471;1.1764705882352942;4.11764705882353;0.8823529411764706;0.8823529411764706;3.4
Nicolò Casale;Dif;Bologna;0.12987012987012986;0.0;2.207792207792208;0.5194805194805194;1.6883116883116882;0.5194805194805194;4.285714285714286;3.766233766233766;2.727272727272727;7.7
Nicolò Fagioli;Cen;Juventus;0.6349206349206349;0.0;1.746031746031746;0.7936507936507937;0.31746031746031744;1.5873015873015874;5.238095238095238;0.31746031746031744;0.31746031746031744;6.3
Nicolò Rovella;Cen;Lazio;0.4291845493562232;0.0;1.4592274678111588;0.8583690987124464;1.6738197424892702;1.630901287553648;5.236051502145923;0.34334763948497854;0.6437768240343348;23.3
Nicolò Savona;Dif;Juventus;0.19230769230769232;0.0;0.576923076923077;0.5128205128205129;0.44871794871794873;0.8333333333333334;3.717948717948718;0.44871794871794873;0.8974358974358975;15.6
Nicolò Zaniolo;Att.Cen;Atalanta;1.0;0.0;2.25;4.25;0.25;0.0;2.75;1.0;1.25;4.0
Nikola Krstović;Att;Lecce;0.14336917562724016;0.0;1.5770609318996416;1.5770609318996416;0.2508960573476703;0.2508960573476703;2.186379928315412;2.652329749103943;3.655913978494624;27.9
Nikola Moro;Cen;Bologna;0.08130081300813008;0.0;1.6260162601626016;0.7317073170731707;1.056910569105691;2.113821138211382;5.691056910569105;0.975609756097561;1.2195121951219512;12.3
Nikola Vlašić;Cen.Att;Torino;0.0;0.0;1.1956521739130437;0.9782608695652175;0.4347826086956522;0.8695652173913044;4.021739130434783;1.032608695652174;1.25;18.4
Noah Okafor;Att;Milan;0.0;0.0;1.3043478260869565;1.0869565217391306;0.4347826086956522;0.2173913043478261;1.7391304347826089;0.4347826086956522;1.0869565217391306;4.6
Nuno Tavares;Dif;Lazio;0.2366863905325444;0.0591715976331361;1.0059171597633136;1.7159763313609468;1.124260355029586;1.2426035502958581;5.502958579881657;0.5325443786982249;0.6508875739644971;16.9
Nunzio Lella;Cen;Venezia;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.1
Obite N'Dicka;Dif;Roma;0.06666666666666667;0.0;1.0333333333333334;0.6;1.0333333333333334;0.6666666666666666;3.8333333333333335;1.7;1.3666666666666667;30.0
Odilon Kossounou;Dif;Atalanta;0.125;0.0;1.5;0.625;0.875;0.875;5.625;2.0;0.875;8.0
Oier Zarraga;Cen;Udinese;0.0;0.0;1.25;0.78125;0.3125;1.40625;3.125;0.46875;1.5625;6.4
Ola Solbakken;Cen.Att;Empoli;0.14705882352941177;0.0;1.0294117647058825;0.14705882352941177;0.29411764705882354;0.4411764705882353;2.058823529411765;1.1764705882352942;2.058823529411765;6.8
Oliver Abildgaard;Cen;Como;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.1
Omari Forson;Cen.Att;Monza;0.0;0.0;1.25;0.0;0.0;2.5;5.0;0.0;1.25;0.8
Ondrej Duda;Cen;Hellas Verona;0.5025125628140704;0.05025125628140704;1.6582914572864322;2.412060301507538;1.306532663316583;1.0050251256281408;7.035175879396985;0.5527638190954774;0.4020100502512563;19.9
Oumar Solet;Dif;Udinese;0.2830188679245283;0.09433962264150944;0.7547169811320755;0.7547169811320755;0.9433962264150944;1.1320754716981132;5.283018867924529;1.1320754716981132;1.1320754716981132;10.6
Oussama El Azzouzi;Cen;Bologna;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.1
Pablo Marí;Dif;Monza;0.22099447513812154;0.055248618784530384;1.4917127071823204;0.2762430939226519;2.044198895027624;0.8287292817679557;3.2596685082872927;2.209944751381215;1.160220994475138;18.1
Pasquale Mazzocchi;Dif.Att;Napoli;0.2898550724637681;0.0;1.0144927536231882;0.7246376811594203;0.5797101449275363;0.8695652173913043;3.913043478260869;0.43478260869565216;0.8695652173913043;6.9
Patricio Gabarrón;Dif;Lazio;0.29850746268656714;0.0;0.7462686567164178;0.7462686567164178;0.44776119402985076;0.8955223880597015;4.3283582089552235;1.044776119402985;0.8955223880597015;6.7
Patrick Ciurria;Cen.Dif;Monza;0.11235955056179775;0.0;1.2359550561797752;0.898876404494382;0.5617977528089887;0.7865168539325842;2.8089887640449436;0.449438202247191;1.6853932584269662;8.9
Patrick Cutrone;Att;Como;0.04926108374384236;0.0;0.9852216748768473;1.1330049261083743;0.14778325123152708;0.49261083743842365;2.4630541871921183;1.083743842364532;2.9064039408866993;20.3
Patrick Dorgu;Dif.Att;Lecce;0.09803921568627452;0.04901960784313726;1.1764705882352942;2.696078431372549;0.8823529411764707;1.323529411764706;4.852941176470589;1.519607843137255;1.0294117647058825;20.4
Patrizio Masini;Cen;Genoa;0.20833333333333334;0.0;2.291666666666667;3.3333333333333335;0.8333333333333334;2.0833333333333335;5.416666666666667;1.7708333333333335;1.25;9.6
Paulo Azzi;Dif;Cagliari;0.425531914893617;0.0;1.0638297872340425;0.6382978723404255;1.0638297872340425;1.9148936170212765;5.106382978723404;1.276595744680851;1.0638297872340425;4.7
Paulo Dybala;Att.Cen;Roma;0.12738853503184713;0.0;0.3821656050955414;3.821656050955414;0.12738853503184713;0.445859872611465;4.012738853503185;0.5095541401273885;1.0828025477707006;15.7
Paweł Dawidowicz;Dif;Hellas Verona;0.375;0.0625;1.6875;0.5625;1.0625;1.125;2.6875;1.625;0.9375;16.0
Pedro Miguel Pereira;Dif;Monza;0.30303030303030304;0.0;1.4285714285714284;0.30303030303030304;0.6060606060606061;1.0389610389610389;2.9437229437229435;0.8658008658008658;1.3852813852813852;23.1
Pedro Rodríguez Ledesma;Att.Cen;Lazio;0.20833333333333334;0.0;1.4583333333333335;2.0833333333333335;0.3125;1.25;4.895833333333334;0.10416666666666667;0.4166666666666667;9.6
Petar Stojanović;Cen;Empoli;;;;;;;inf;;;0.0
Philip Billing;Cen;Napoli;0.0;0.0;4.166666666666667;0.8333333333333334;2.5;2.5;2.5;6.666666666666667;4.166666666666667;1.2
Pierluigi Gollini;Por;Genoa;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;7.0
Pierre Kalulu;Dif;Juventus;0.09852216748768472;0.0;0.8374384236453202;0.6403940886699507;0.689655172413793;0.8866995073891625;3.5960591133004924;0.9852216748768473;1.8719211822660098;20.3
Pietro Comuzzo;Dif;Fiorentina;0.23364485981308414;0.0;1.0280373831775702;0.5140186915887851;1.1214953271028039;0.7943925233644861;3.2710280373831777;2.7570093457943927;1.9158878504672898;21.4
Pietro Pellegri;Att;Empoli;0.4347826086956522;0.0;2.173913043478261;1.0869565217391306;0.0;0.4347826086956522;3.2608695652173916;0.6521739130434783;4.347826086956522;4.6
Pietro Terracciano;Por;Fiorentina;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.0;3.0
Piotr Zieliński;Cen;Inter;0.0;0.0;0.7526881720430108;1.7204301075268815;0.6451612903225806;0.8602150537634408;5.483870967741935;0.7526881720430108;0.3225806451612903;9.3
Pontus Almqvist;Att.Cen;Parma;0.3389830508474576;0.0;1.1864406779661016;1.271186440677966;1.5254237288135593;1.0169491525423728;3.2203389830508473;0.7627118644067796;1.271186440677966;11.8
Rafa Marín;Dif;Napoli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
Rafael Leão;Att;Milan;0.14150943396226415;0.0;0.6132075471698113;1.9811320754716981;0.2830188679245283;0.37735849056603776;2.405660377358491;1.0377358490566038;0.6603773584905661;21.2
Rafael Tolói;Dif;Atalanta;0.0;0.0;1.0526315789473684;0.5263157894736842;1.842105263157895;1.3157894736842106;7.105263157894737;2.368421052631579;0.2631578947368421;3.8
Randal Kolo Muani;Att;Juventus;0.0;0.0;2.318840579710145;1.5942028985507246;0.0;0.43478260869565216;2.753623188405797;0.8695652173913043;1.8840579710144927;6.9
Raoul Bellanova;Dif;Atalanta;0.1485148514851485;0.0;0.6930693069306931;1.4851485148514851;0.7425742574257426;0.5445544554455446;4.207920792079208;0.9405940594059407;0.9405940594059407;20.2
Rareș-Cătălin Burnete;Att;Lecce;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.2
Razvan Sava;Por;Udinese;0.08333333333333333;0.0;0.08333333333333333;0.08333333333333333;0.0;0.0;1.0833333333333333;0.0;0.08333333333333333;12.0
Reda Belahyane;Cen;Hellas Verona;0.32608695652173914;0.05434782608695653;1.6847826086956523;0.48913043478260876;0.5434782608695653;1.4130434782608696;5.923913043478262;0.27173913043478265;0.8152173913043479;18.4
Remi Oudin;Cen.Att;Lecce;0.30303030303030304;0.0;0.6060606060606061;0.30303030303030304;0.6060606060606061;0.30303030303030304;5.454545454545455;0.30303030303030304;0.30303030303030304;3.3
Remo Freuler;Cen;Bologna;0.21428571428571427;0.0;1.3571428571428572;0.5357142857142857;1.0357142857142858;1.1071428571428572;4.357142857142857;0.8571428571428571;0.7857142857142857;28.0
Renato Veiga;Dif;Juventus;0.0;0.0;0.6521739130434783;0.2173913043478261;1.7391304347826089;1.5217391304347827;4.130434782608696;1.5217391304347827;0.8695652173913044;4.6
Riccardo Orsolini;Att;Bologna;0.0;0.0;1.4379084967320261;2.0915032679738563;0.45751633986928103;0.5228758169934641;3.3986928104575163;1.3071895424836601;0.8496732026143791;15.3
Riccardo Sottil;Att.Cen;Fiorentina;0.1075268817204301;0.0;0.7526881720430108;3.548387096774193;0.4301075268817204;0.4301075268817204;4.731182795698924;0.4301075268817204;0.9677419354838709;9.3
Richie Sagrado;Dif;Venezia;0.625;0.0;1.25;1.25;1.875;1.25;3.75;1.25;0.0;1.6
Ridgeciano Haps;Dif;Venezia;0.25862068965517243;0.0;0.9482758620689655;1.0344827586206897;0.5172413793103449;0.8620689655172414;3.3620689655172415;0.6896551724137931;1.120689655172414;11.6
Roberto Gagliardini;Cen.Dif;Monza;0.8333333333333334;0.0;3.3333333333333335;3.3333333333333335;0.8333333333333334;0.0;1.6666666666666667;3.3333333333333335;3.3333333333333335;1.2
Roberto Piccoli;Att;Cagliari;0.14336917562724016;0.0;1.7204301075268817;1.6129032258064517;0.07168458781362008;0.3225806451612903;1.5770609318996416;3.1182795698924735;4.336917562724015;27.9
Robin Gosens;Dif;Fiorentina;0.2183406113537118;0.0;0.8296943231441049;0.8296943231441049;0.6550218340611355;1.2663755458515285;2.4890829694323147;2.576419213973799;1.310043668122271;22.9
Rolando Mandragora;Cen;Fiorentina;0.36231884057971014;0.0;1.0869565217391304;1.2318840579710144;0.8695652173913043;0.6521739130434783;2.608695652173913;0.8695652173913043;0.7971014492753623;13.8
Romelu Lukaku;Att;Napoli;0.08264462809917356;0.0;1.4462809917355373;1.322314049586777;0.0;0.08264462809917356;1.1983471074380165;1.2396694214876034;1.5289256198347108;24.2
Ruben Loftus-Cheek;Cen;Milan;0.12987012987012986;0.0;1.6883116883116882;2.5974025974025974;0.2597402597402597;0.9090909090909091;3.5064935064935066;1.4285714285714286;0.9090909090909091;7.7
Rui Modesto;Dif;Udinese;0.3225806451612903;0.0;1.6129032258064515;0.9677419354838709;1.6129032258064515;1.6129032258064515;4.516129032258064;1.9354838709677418;1.9354838709677418;3.1
Rui Patrício;Por;Atalanta;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;2.0
Ruslan Malinovs'kyj;Cen.Att;Genoa;0.5714285714285714;0.0;2.5714285714285716;1.1428571428571428;0.2857142857142857;2.2857142857142856;3.7142857142857144;1.7142857142857142;1.7142857142857142;3.5
Răzvan Marin;Cen;Cagliari;0.31496062992125984;0.0;1.8110236220472442;0.7874015748031497;0.15748031496062992;0.9448818897637796;4.803149606299213;0.7086614173228347;1.1811023622047245;12.7
Saad El Haddad;Cen;Venezia;0.0;0.0;3.3333333333333335;3.3333333333333335;0.0;0.0;3.3333333333333335;0.0;3.3333333333333335;0.3
Saba Goglichidze;Dif;Empoli;0.04484304932735426;0.04484304932735426;0.8968609865470851;0.9865470852017937;1.210762331838565;1.4349775784753362;3.8565022421524664;0.9417040358744394;1.8385650224215246;22.3
Saba Sazonov;Dif;Torino;;;;;;;;;;0.0
Sam Beukema;Dif;Bologna;0.0;0.0;0.9090909090909091;1.0909090909090908;0.8;0.8727272727272727;4.0;2.727272727272727;2.109090909090909;27.5
Samuel Chukwueze;Att.Cen;Milan;0.0;0.0;0.2150537634408602;1.075268817204301;0.2150537634408602;0.7526881720430108;3.440860215053763;0.6451612903225806;0.8602150537634408;9.3
Samuel Dahl;Dif.Cen;Roma;0.0;0.0;4.0;0.0;0.0;4.0;2.0;0.0;2.0;0.5
Samuel Gigot;Dif;Lazio;0.4166666666666667;0.0;1.6666666666666667;1.25;2.0833333333333335;0.20833333333333334;1.6666666666666667;2.7083333333333335;0.8333333333333334;4.8
Samuel Iling-Junior;Att.Cen;Bologna;0.0;0.0;1.5384615384615383;0.7692307692307692;1.5384615384615383;1.5384615384615383;6.153846153846153;0.0;2.3076923076923075;1.3
Samuel Mbangula;Att;Juventus;0.12820512820512822;0.0;0.7692307692307693;1.794871794871795;0.38461538461538464;1.2820512820512822;4.230769230769231;0.25641025641025644;0.8974358974358975;7.8
Samuele Birindelli;Dif.Cen;Monza;0.2173913043478261;0.0;1.1956521739130437;1.1956521739130437;0.7608695652173914;1.0869565217391306;3.4782608695652177;0.5434782608695653;0.9782608695652175;9.2
Samuele Ricci;Cen;Torino;0.29304029304029305;0.0;1.2454212454212454;2.2344322344322345;0.8791208791208791;0.6593406593406593;4.395604395604395;0.47619047619047616;0.5128205128205128;27.3
Samuele Vignato;Cen;Monza;0.0;0.0;0.6122448979591836;0.6122448979591836;0.0;0.6122448979591836;2.2448979591836733;1.0204081632653061;2.6530612244897958;4.9
Sandi Lovric;Cen;Udinese;0.18348623853211007;0.0;2.018348623853211;1.3761467889908257;0.9174311926605504;1.1926605504587156;4.770642201834862;0.04587155963302752;0.6880733944954128;21.8
Santiago Castro;Att;Bologna;0.2127659574468085;0.0;1.9574468085106382;2.0851063829787235;0.1276595744680851;0.3829787234042553;2.8085106382978724;1.4893617021276595;2.6808510638297873;23.5
Santiago Giménez;Att;Milan;0.5;0.0;1.1666666666666667;0.6666666666666666;0.16666666666666666;0.5;1.6666666666666667;0.8333333333333334;1.6666666666666667;6.0
Santiago Pierotti;Att;Lecce;0.24096385542168672;0.0;2.710843373493976;0.7228915662650601;0.7228915662650601;1.2048192771084336;5.180722891566265;2.469879518072289;3.0722891566265056;16.6
Saud Abdulhamid;Dif;Roma;0.0;0.0;0.8695652173913044;2.173913043478261;0.8695652173913044;0.8695652173913044;1.3043478260869565;0.0;0.4347826086956522;2.3
Saúl Coco;Dif;Torino;0.32142857142857145;0.0;1.75;0.5357142857142857;1.3214285714285714;0.7142857142857143;2.7142857142857144;2.0;1.8214285714285714;28.0
Scott McTominay;Cen;Napoli;0.12048192771084339;0.0;1.4457831325301205;1.7269076305220885;0.7630522088353414;0.8032128514056225;4.337349397590362;1.7269076305220885;1.285140562248996;24.9
Sead Kolašinac;Dif;Atalanta;0.30456852791878175;0.0;1.8274111675126905;0.9644670050761421;1.116751269035533;1.2690355329949239;6.49746192893401;1.6751269035532996;1.2690355329949239;19.7
Sebastian Walukiewicz;Dif;Torino;0.375;0.0;1.6875;0.3125;1.0625;0.9375;2.4375;1.25;2.0625;16.0
Sebastiano Esposito;Cen.Att;Empoli;0.051546391752577324;0.0;1.6494845360824744;2.3195876288659796;0.5670103092783506;1.1340206185567012;4.3298969072164954;1.0824742268041239;2.1649484536082477;19.4
Sebastiano Luperto;Dif;Cagliari;0.1;0.0;0.6333333333333333;0.5;0.8333333333333334;0.7333333333333333;3.8;1.7333333333333334;1.5;30.0
Semuel Pizzignacco;Por;Monza;0.0;0.0;0.0;0.23255813953488372;0.0;0.0;0.6976744186046512;0.23255813953488372;0.0;4.3
